step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.68909681,0.32776862
2,64,0.0002,0.68976861,0.32235253
3,96,0.0003,0.69601253,0.35124615
4,128,0.0004,0.68568256,0.33305439
5,160,0.0005,0.6969572,0.37126493
6,192,0.0006,0.68849799,0.23547065
7,224,0.0007,0.69417429,0.29410458
8,256,0.0008,0.69079205,0.38149381
9,288,0.0009,0.6963985,0.31438887
10,320,0.001,0.68686953,0.36281937
11,352,0.0011,0.70227969,0.3326723
12,384,0.0012,0.67892736,0.32621464
13,416,0.0013,0.67846116,0.29821408
14,448,0.0014,0.69097498,0.32310465
15,480,0.0015,0.71285844,0.48679221
16,512,0.0016,0.68216854,0.28252268
17,544,0.0017,0.67455849,0.36534709
18,576,0.0018,0.71919787,0.36125264
19,608,0.0019,0.70884186,0.36723223
20,640,0.002,0.68760651,0.33496502
21,672,0.002,0.70736551,0.35609037
22,704,0.0019999954,0.67836088,0.28418115
23,736,0.0019999815,0.70354599,0.39485583
24,768,0.0019999584,0.68524319,0.2992523
25,800,0.001999926,0.68305221,0.33210972
26,832,0.0019998844,0.69179332,0.40263897
27,864,0.0019998335,0.68306255,0.3076829
28,896,0.0019997734,0.69850445,0.37578303
29,928,0.0019997041,0.66647547,0.33925575
30,960,0.0019996254,0.71615046,0.37674972
31,992,0.0019995376,0.68975469,0.28477409
32,1024,0.0019994405,0.67539737,0.42731386
33,1056,0.0019993342,0.66947985,0.29193464
34,1088,0.0019992186,0.68827641,0.27980649
35,1120,0.0019990938,0.68699315,0.32510227
36,1152,0.0019989597,0.68761104,0.31784776
37,1184,0.0019988164,0.73324478,0.46592522
38,1216,0.0019986639,0.69555879,0.36560893
39,1248,0.0019985021,0.71575028,0.40345928
40,1280,0.0019983311,0.66204455,0.32278204
41,1312,0.0019981509,0.6683403,0.29125047
42,1344,0.0019979614,0.69703755,0.34157002
43,1376,0.0019977627,0.67654303,0.28546903
44,1408,0.0019975548,0.7285198,0.43361208
45,1440,0.0019973376,0.64713609,0.39011782
46,1472,0.0019971113,0.63819471,0.37355474
47,1504,0.0019968757,0.69528893,0.39016187
48,1536,0.0019966309,0.6158376,0.48144838
49,1568,0.0019963769,0.69856155,0.34852955
50,1600,0.0019961136,0.70713201,0.38379934
51,1632,0.0019958412,0.64381224,0.33099106
52,1664,0.0019955596,0.72487897,0.44784382
53,1696,0.0019952687,0.78111446,0.74886966
54,1728,0.0019949687,0.67801782,0.28553349
55,1760,0.0019946594,0.71252218,0.47641483
56,1792,0.001994341,0.66876614,0.31425607
