step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.6962187,0.13687421
2,64,0.0002,0.69649738,0.17889769
3,96,0.0003,0.69273189,0.071865477
4,128,0.0004,0.69116747,0.13896379
5,160,0.0005,0.69354582,0.11195742
6,192,0.0006,0.68972731,0.099191353
7,224,0.0007,0.69241071,0.10438117
8,256,0.0008,0.69317707,0.10420634
9,288,0.0009,0.68915522,0.092631236
10,320,0.001,0.67858589,0.11185936
11,352,0.0011,0.66407219,0.20707814
12,384,0.0012,0.68443257,0.13535605
13,416,0.0013,0.66603446,0.15263866
14,448,0.0014,0.6473799,0.20848039
15,480,0.0015,0.68102011,0.15722248
16,512,0.0016,0.72126919,0.23678753
17,544,0.0017,0.68434995,0.16771616
18,576,0.0018,0.65084654,0.12588972
19,608,0.0019,0.75871196,0.54743195
20,640,0.002,0.7285752,0.29154211
21,672,0.002,0.63256714,0.36295569
22,704,0.0019999954,0.61556733,0.33203039
23,736,0.0019999815,0.64289996,0.31650674
24,768,0.0019999584,0.64837214,0.17476377
25,800,0.001999926,0.66739213,0.29712686
26,832,0.0019998844,0.71919975,0.45863226
27,864,0.0019998335,0.64028621,0.24134867
28,896,0.0019997734,0.6719676,0.13692808
29,928,0.0019997041,0.70103118,0.22222425
30,960,0.0019996254,0.64229226,0.36533728
31,992,0.0019995376,0.63548872,0.18272898
32,1024,0.0019994405,0.57801282,0.41999069
33,1056,0.0019993342,0.6801914,0.25881687
34,1088,0.0019992186,0.65118462,0.23786868
35,1120,0.0019990938,0.64535481,0.23885156
36,1152,0.0019989597,0.608046,0.19821076
37,1184,0.0019988164,0.72111106,0.47817734
38,1216,0.0019986639,0.71935913,0.32099068
39,1248,0.0019985021,0.69240713,0.5624634
40,1280,0.0019983311,0.74166691,0.49974531
41,1312,0.0019981509,0.67266712,0.11329861
42,1344,0.0019979614,0.63563794,0.23271491
43,1376,0.0019977627,0.62787756,0.17489246
44,1408,0.0019975548,0.61519864,0.23914993
45,1440,0.0019973376,0.66994202,0.32727575
46,1472,0.0019971113,0.61905238,0.25552222
47,1504,0.0019968757,0.63933453,0.21822149
48,1536,0.0019966309,0.64631778,0.1734928
49,1568,0.0019963769,0.74803305,0.37987265
50,1600,0.0019961136,0.62518099,0.24710712
51,1632,0.0019958412,0.66168481,0.13859311
