step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.69066936,0.35518071
2,64,0.0002,0.6974293,0.19533442
3,96,0.0003,0.69263232,0.1444203
4,128,0.0004,0.6944381,0.18728292
5,160,0.0005,0.69625735,0.13562568
6,192,0.0006,0.69101685,0.14847466
7,224,0.0007,0.691282,0.19366266
8,256,0.0008,0.69074738,0.12390269
9,288,0.0009,0.69878227,0.18220875
10,320,0.001,0.69016379,0.12606984
11,352,0.0011,0.68000278,0.16261321
12,384,0.0012,0.69408828,0.32782167
13,416,0.0013,0.68475771,0.18808827
14,448,0.0014,0.70220175,0.18671851
15,480,0.0015,0.68540138,0.17666803
16,512,0.0016,0.68494454,0.20213848
17,544,0.0017,0.72584864,0.32352269
18,576,0.0018,0.68112248,0.15604821
19,608,0.0019,0.73672399,0.33397534
20,640,0.002,0.68033466,0.10739309
21,672,0.002,0.68366447,0.16750109
22,704,0.0019999954,0.67964786,0.12094502
23,736,0.0019999815,0.72028562,0.26123494
24,768,0.0019999584,0.66581997,0.21162124
25,800,0.001999926,0.67307469,0.14941394
26,832,0.0019998844,0.6571475,0.20282708
27,864,0.0019998335,0.68875375,0.1896891
28,896,0.0019997734,0.6449993,0.26631835
29,928,0.0019997041,0.67374775,0.13141569
30,960,0.0019996254,0.64140618,0.25909558
31,992,0.0019995376,0.67263821,0.11986031
32,1024,0.0019994405,0.62340641,0.26685625
33,1056,0.0019993342,0.66376403,0.22631539
34,1088,0.0019992186,0.72883958,0.46245855
35,1120,0.0019990938,0.67627698,0.26786745
36,1152,0.0019989597,0.75509858,0.49697104
37,1184,0.0019988164,0.65209532,0.17101288
38,1216,0.0019986639,0.67737633,0.26993272
39,1248,0.0019985021,0.6278792,0.23571429
40,1280,0.0019983311,0.59129584,0.2650387
41,1312,0.0019981509,0.72158998,0.39500979
42,1344,0.0019979614,0.66475585,0.24402551
43,1376,0.0019977627,0.67596316,0.34646347
44,1408,0.0019975548,0.69162691,0.24584401
45,1440,0.0019973376,0.63015899,0.42450139
46,1472,0.0019971113,0.65575886,0.45516282
47,1504,0.0019968757,0.66588014,0.31941968
