step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.69454408,0.32876861
2,64,0.0002,0.69079563,0.33944315
3,96,0.0003,0.68882412,0.19202206
4,128,0.0004,0.6901705,0.37713099
5,160,0.0005,0.68591473,0.2548424
6,192,0.0006,0.68833849,0.15947002
7,224,0.0007,0.69125324,0.16433166
8,256,0.0008,0.71056157,0.23083399
9,288,0.0009,0.69028783,0.17216274
10,320,0.001,0.67864433,0.16267926
11,352,0.0011,0.67407292,0.21124496
12,384,0.0012,0.67348665,0.22101372
13,416,0.0013,0.70251054,0.19220366
14,448,0.0014,0.68426949,0.21146761
15,480,0.0015,0.70280063,0.19948134
16,512,0.0016,0.71604922,0.2678951
17,544,0.0017,0.72301239,0.29462969
18,576,0.0018,0.71621251,0.29110268
19,608,0.0019,0.69965416,0.23461154
20,640,0.002,0.7280733,0.34819123
21,672,0.002,0.67924413,0.32543743
22,704,0.0019999954,0.68680066,0.092640765
23,736,0.0019999815,0.67841738,0.14074931
24,768,0.0019999584,0.68709412,0.22593656
25,800,0.001999926,0.69804904,0.13244754
26,832,0.0019998844,0.69529912,0.12741554
27,864,0.0019998335,0.68976173,0.21403843
28,896,0.0019997734,0.68447927,0.15583293
29,928,0.0019997041,0.69799048,0.20034401
30,960,0.0019996254,0.68838808,0.16232838
31,992,0.0019995376,0.67563149,0.21651699
32,1024,0.0019994405,0.68328473,0.16623102
33,1056,0.0019993342,0.68155649,0.17597026
34,1088,0.0019992186,0.70306164,0.23880041
35,1120,0.0019990938,0.68881977,0.19147722
36,1152,0.0019989597,0.67153651,0.27570868
37,1184,0.0019988164,0.70545843,0.25365582
38,1216,0.0019986639,0.70344546,0.21659984
39,1248,0.0019985021,0.715395,0.23557344
40,1280,0.0019983311,0.6953823,0.19155367
41,1312,0.0019981509,0.69941899,0.20513192
42,1344,0.0019979614,0.71379668,0.25395751
43,1376,0.0019977627,0.68040544,0.19723928
44,1408,0.0019975548,0.67566767,0.21568529
45,1440,0.0019973376,0.68732458,0.19613816
