timestamp_utc,window_end_step,probability,label,hours_to_next_event
2023-01-01T23:50:00Z,523622,0.016493,0,
2023-01-02T00:50:00Z,523628,0.013639,0,
2023-01-02T01:50:00Z,523634,0.013559,0,
2023-01-02T02:50:00Z,523640,0.014125,0,
2023-01-02T03:50:00Z,523646,0.014683,0,
2023-01-02T04:50:00Z,523652,0.013457,0,
2023-01-02T05:50:00Z,523658,0.009520,0,
2023-01-02T06:50:00Z,523664,0.013204,0,
2023-01-02T07:50:00Z,523670,0.011497,0,
2023-01-02T08:50:00Z,523676,0.012683,0,
2023-01-02T09:50:00Z,523682,0.015896,0,
2023-01-02T10:50:00Z,523688,0.014486,0,
2023-01-02T11:50:00Z,523694,0.011610,0,
2023-01-02T12:50:00Z,523700,0.010635,0,
2023-01-02T13:50:00Z,523706,0.017310,0,
2023-01-02T14:50:00Z,523712,0.018208,0,
2023-01-02T15:50:00Z,523718,0.023949,0,
2023-01-02T16:50:00Z,523724,0.021705,0,
2023-01-02T17:50:00Z,523730,0.020179,0,
2023-01-02T18:50:00Z,523736,0.014926,0,
2023-01-02T19:50:00Z,523742,0.014368,0,
2023-01-02T20:50:00Z,523748,0.014629,0,
2023-01-02T21:50:00Z,523754,0.018402,0,
2023-01-02T22:50:00Z,523760,0.019033,0,
2023-01-02T23:50:00Z,523766,0.020541,0,
2023-01-03T00:50:00Z,523772,0.007398,0,
2023-01-03T01:50:00Z,523778,0.018023,0,
2023-01-03T02:50:00Z,523784,0.016376,0,
2023-01-03T03:50:00Z,523790,0.015694,0,
2023-01-03T04:50:00Z,523796,0.015978,0,
2023-01-03T05:50:00Z,523802,0.004044,0,
2023-01-03T06:50:00Z,523808,0.012485,0,
2023-01-03T07:50:00Z,523814,0.010107,0,
2023-01-03T08:50:00Z,523820,0.008118,0,
2023-01-03T09:50:00Z,523826,0.011201,0,
2023-01-03T10:50:00Z,523832,0.014866,0,
2023-01-03T11:50:00Z,523838,0.016270,0,
2023-01-03T12:50:00Z,523844,0.015500,0,
2023-01-03T13:50:00Z,523850,0.013826,0,
2023-01-03T14:50:00Z,523856,0.014794,0,
2023-01-03T15:50:00Z,523862,0.017283,0,
2023-01-03T16:50:00Z,523868,0.022889,0,
2023-01-03T17:50:00Z,523874,0.025386,0,
2023-01-03T18:50:00Z,523880,0.028436,0,
2023-01-03T19:50:00Z,523886,0.030544,0,
2023-01-03T20:50:00Z,523892,0.024793,0,
2023-01-03T21:50:00Z,523898,0.024761,0,
2023-01-03T22:50:00Z,523904,0.028071,0,
2023-01-03T23:50:00Z,523910,0.034428,0,
2023-01-04T00:50:00Z,523916,0.034278,0,
2023-01-04T01:50:00Z,523922,0.040242,0,
2023-01-04T02:50:00Z,523928,0.040846,0,
2023-01-04T03:50:00Z,523934,0.050576,0,
2023-01-04T04:50:00Z,523940,0.058083,0,
2023-01-04T05:50:00Z,523946,0.057697,0,
2023-01-04T06:50:00Z,523952,0.057864,0,
2023-01-04T07:50:00Z,523958,0.061567,0,
2023-01-04T08:50:00Z,523964,0.063727,0,
2023-01-04T09:50:00Z,523970,0.064695,0,
2023-01-04T10:50:00Z,523976,0.062106,0,
2023-01-04T11:50:00Z,523982,0.058639,0,
2023-01-04T12:50:00Z,523988,0.060648,0,
2023-01-04T13:50:00Z,523994,0.059567,0,
2023-01-04T14:50:00Z,524000,0.056462,0,
2023-01-04T15:50:00Z,524006,0.053260,0,
2023-01-04T16:50:00Z,524012,0.044659,0,
2023-01-04T17:50:00Z,524018,0.045093,0,
2023-01-04T18:50:00Z,524024,0.043339,0,
2023-01-04T19:50:00Z,524030,0.042908,0,
2023-01-04T20:50:00Z,524036,0.044013,0,
2023-01-04T21:50:00Z,524042,0.034574,0,
2023-01-04T22:50:00Z,524048,0.022727,0,
2023-01-04T23:50:00Z,524054,0.023893,0,
2023-01-05T00:50:00Z,524060,0.021718,0,
2023-01-05T01:50:00Z,524066,0.016638,0,
2023-01-05T02:50:00Z,524072,0.015067,0,
2023-01-05T03:50:00Z,524078,0.013481,0,
2023-01-05T04:50:00Z,524084,0.012022,0,
2023-01-05T05:50:00Z,524090,0.010893,0,
2023-01-05T06:50:00Z,524096,0.013842,0,
2023-01-05T07:50:00Z,524102,0.010649,0,
2023-01-05T08:50:00Z,524108,0.010513,0,
2023-01-05T09:50:00Z,524114,0.011839,0,
2023-01-05T10:50:00Z,524120,0.010975,0,
2023-01-05T11:50:00Z,524126,0.012494,0,
2023-01-05T12:50:00Z,524132,0.009497,0,
2023-01-05T13:50:00Z,524138,0.010205,0,
2023-01-05T14:50:00Z,524144,0.014806,0,
2023-01-05T15:50:00Z,524150,0.015143,0,
2023-01-05T16:50:00Z,524156,0.015130,0,
2023-01-05T17:50:00Z,524162,0.018342,0,
2023-01-05T18:50:00Z,524168,0.024739,0,
2023-01-05T19:50:00Z,524174,0.022372,0,
2023-01-05T20:50:00Z,524180,0.027672,0,
2023-01-05T21:50:00Z,524186,0.027136,0,
2023-01-05T22:50:00Z,524192,0.025820,0,
2023-01-05T23:50:00Z,524198,0.029814,0,
2023-01-06T00:50:00Z,524204,0.027156,0,
2023-01-06T01:50:00Z,524210,0.022669,0,
2023-01-06T02:50:00Z,524216,0.019830,0,
2023-01-06T03:50:00Z,524222,0.021401,0,
2023-01-06T04:50:00Z,524228,0.020560,0,
2023-01-06T05:50:00Z,524234,0.016372,0,
2023-01-06T06:50:00Z,524240,0.017657,0,
2023-01-06T07:50:00Z,524246,0.023449,0,
2023-01-06T08:50:00Z,524252,0.018698,0,
2023-01-06T09:50:00Z,524258,0.017632,0,
2023-01-06T10:50:00Z,524264,0.017828,0,
2023-01-06T11:50:00Z,524270,0.023690,0,
2023-01-06T12:50:00Z,524276,0.020524,0,
2023-01-06T13:50:00Z,524282,0.016664,0,
2023-01-06T14:50:00Z,524288,0.015417,0,
2023-01-06T15:50:00Z,524294,0.008922,0,
2023-01-06T16:50:00Z,524300,0.013660,0,
2023-01-06T17:50:00Z,524306,0.011918,0,
2023-01-06T18:50:00Z,524312,0.011343,0,
2023-01-06T19:50:00Z,524318,0.010364,0,
2023-01-06T20:50:00Z,524324,0.016439,0,
2023-01-06T21:50:00Z,524330,0.021484,0,
2023-01-06T22:50:00Z,524336,0.025728,0,
2023-01-06T23:50:00Z,524342,0.024539,0,
2023-01-07T00:50:00Z,524348,0.024002,0,
2023-01-07T01:50:00Z,524354,0.023714,0,
2023-01-07T02:50:00Z,524360,0.026459,0,
2023-01-07T03:50:00Z,524366,0.027690,0,
2023-01-07T04:50:00Z,524372,0.030847,0,
2023-01-07T05:50:00Z,524378,0.031002,0,
2023-01-07T06:50:00Z,524384,0.029101,0,
2023-01-07T07:50:00Z,524390,0.030359,0,
2023-01-07T08:50:00Z,524396,0.033561,0,
2023-01-07T09:50:00Z,524402,0.029539,0,
2023-01-07T10:50:00Z,524408,0.024637,0,
2023-01-07T11:50:00Z,524414,0.026048,0,
2023-01-07T12:50:00Z,524420,0.025637,0,
2023-01-07T13:50:00Z,524426,0.021400,0,
2023-01-07T14:50:00Z,524432,0.019071,0,
2023-01-07T15:50:00Z,524438,0.021169,0,
2023-01-07T16:50:00Z,524444,0.021367,0,
2023-01-07T17:50:00Z,524450,0.029140,0,
2023-01-07T18:50:00Z,524456,0.030074,0,
2023-01-07T19:50:00Z,524462,0.040161,0,
2023-01-07T20:50:00Z,524468,0.041471,0,
2023-01-07T21:50:00Z,524474,0.040463,0,
2023-01-07T22:50:00Z,524480,0.047060,0,
2023-01-07T23:50:00Z,524486,0.045587,0,
2023-01-08T00:50:00Z,524492,0.043775,0,
2023-01-08T01:50:00Z,524498,0.043049,0,
2023-01-08T02:50:00Z,524504,0.035712,0,
2023-01-08T03:50:00Z,524510,0.022097,0,
2023-01-08T04:50:00Z,524516,0.022746,0,
2023-01-08T05:50:00Z,524522,0.019722,0,
2023-01-08T06:50:00Z,524528,0.014964,0,
2023-01-08T07:50:00Z,524534,0.019054,0,
2023-01-08T08:50:00Z,524540,0.014389,0,
2023-01-08T09:50:00Z,524546,0.016491,0,
2023-01-08T10:50:00Z,524552,0.018546,0,
2023-01-08T11:50:00Z,524558,0.030184,0,
2023-01-08T12:50:00Z,524564,0.027785,0,
2023-01-08T13:50:00Z,524570,0.034022,0,
2023-01-08T14:50:00Z,524576,0.027595,0,
2023-01-08T15:50:00Z,524582,0.022762,0,
2023-01-08T16:50:00Z,524588,0.019655,0,
2023-01-08T17:50:00Z,524594,0.022922,0,
2023-01-08T18:50:00Z,524600,0.021598,0,
2023-01-08T19:50:00Z,524606,0.019555,0,
2023-01-08T20:50:00Z,524612,0.015966,0,
2023-01-08T21:50:00Z,524618,0.018751,0,
2023-01-08T22:50:00Z,524624,0.014454,0,
2023-01-08T23:50:00Z,524630,0.019084,0,
2023-01-09T00:50:00Z,524636,0.017907,0,
2023-01-09T01:50:00Z,524642,0.012074,0,
2023-01-09T02:50:00Z,524648,0.011415,0,
2023-01-09T03:50:00Z,524654,0.021671,0,
2023-01-09T04:50:00Z,524660,0.033380,0,
2023-01-09T05:50:00Z,524666,0.041747,0,
2023-01-09T06:50:00Z,524672,0.037389,0,
2023-01-09T07:50:00Z,524678,0.036951,0,
2023-01-09T08:50:00Z,524684,0.042333,0,
2023-01-09T09:50:00Z,524690,0.037101,0,
2023-01-09T10:50:00Z,524696,0.023682,0,
2023-01-09T11:50:00Z,524702,0.029355,0,
2023-01-09T12:50:00Z,524708,0.030996,0,
2023-01-09T13:50:00Z,524714,0.032276,0,
2023-01-09T14:50:00Z,524720,0.028771,0,
2023-01-09T15:50:00Z,524726,0.029104,0,
2023-01-09T16:50:00Z,524732,0.030235,0,
2023-01-09T17:50:00Z,524738,0.022276,0,
2023-01-09T18:50:00Z,524744,0.029960,0,
2023-01-09T19:50:00Z,524750,0.029853,0,
2023-01-09T20:50:00Z,524756,0.030901,0,
2023-01-09T21:50:00Z,524762,0.032198,0,
2023-01-09T22:50:00Z,524768,0.033976,0,
2023-01-09T23:50:00Z,524774,0.029995,0,
2023-01-10T00:50:00Z,524780,0.030038,0,
2023-01-10T01:50:00Z,524786,0.030098,0,
2023-01-10T02:50:00Z,524792,0.034289,0,
2023-01-10T03:50:00Z,524798,0.026355,0,
2023-01-10T04:50:00Z,524804,0.019935,0,
2023-01-10T05:50:00Z,524810,0.020110,0,
2023-01-10T06:50:00Z,524816,0.016546,0,
2023-01-10T07:50:00Z,524822,0.018828,0,
2023-01-10T08:50:00Z,524828,0.018890,0,
2023-01-10T09:50:00Z,524834,0.024518,0,
2023-01-10T10:50:00Z,524840,0.030268,0,
2023-01-10T11:50:00Z,524846,0.034848,0,
2023-01-10T12:50:00Z,524852,0.040843,0,
2023-01-10T13:50:00Z,524858,0.038050,0,
2023-01-10T14:50:00Z,524864,0.036594,0,
2023-01-10T15:50:00Z,524870,0.030545,0,
2023-01-10T16:50:00Z,524876,0.030778,0,
2023-01-10T17:50:00Z,524882,0.031793,0,
2023-01-10T18:50:00Z,524888,0.033441,0,
2023-01-10T19:50:00Z,524894,0.040335,0,
2023-01-10T20:50:00Z,524900,0.035441,0,
2023-01-10T21:50:00Z,524906,0.039696,0,
2023-01-10T22:50:00Z,524912,0.046538,0,
2023-01-10T23:50:00Z,524918,0.037049,0,
2023-01-11T00:50:00Z,524924,0.035173,0,
2023-01-11T01:50:00Z,524930,0.034144,0,
2023-01-11T02:50:00Z,524936,0.038985,0,
2023-01-11T03:50:00Z,524942,0.035060,0,
2023-01-11T04:50:00Z,524948,0.039706,0,
2023-01-11T05:50:00Z,524954,0.032426,0,
2023-01-11T06:50:00Z,524960,0.039181,0,
2023-01-11T07:50:00Z,524966,0.030786,0,
2023-01-11T08:50:00Z,524972,0.029874,0,
2023-01-11T09:50:00Z,524978,0.025490,0,
2023-01-11T10:50:00Z,524984,0.034135,0,
2023-01-11T11:50:00Z,524990,0.039919,0,
2023-01-11T12:50:00Z,524996,0.043561,0,
2023-01-11T13:50:00Z,525002,0.046751,0,
2023-01-11T14:50:00Z,525008,0.047536,0,
2023-01-11T15:50:00Z,525014,0.052219,0,
2023-01-11T16:50:00Z,525020,0.048148,0,
2023-01-11T17:50:00Z,525026,0.046173,0,
2023-01-11T18:50:00Z,525032,0.045893,0,
2023-01-11T19:50:00Z,525038,0.042375,0,
2023-01-11T20:50:00Z,525044,0.043008,0,
2023-01-11T21:50:00Z,525050,0.033453,0,
2023-01-11T22:50:00Z,525056,0.036076,0,
2023-01-11T23:50:00Z,525062,0.043376,0,
2023-01-12T00:50:00Z,525068,0.048838,0,
2023-01-12T01:50:00Z,525074,0.048036,0,
2023-01-12T02:50:00Z,525080,0.049058,0,
2023-01-12T03:50:00Z,525086,0.049774,0,
2023-01-12T04:50:00Z,525092,0.042245,0,
2023-01-12T05:50:00Z,525098,0.037834,0,
2023-01-12T06:50:00Z,525104,0.033716,0,
2023-01-12T07:50:00Z,525110,0.030487,0,
2023-01-12T08:50:00Z,525116,0.029847,0,
2023-01-12T09:50:00Z,525122,0.030757,0,
2023-01-12T10:50:00Z,525128,0.032588,0,
2023-01-12T11:50:00Z,525134,0.035094,0,
2023-01-12T12:50:00Z,525140,0.037176,0,
2023-01-12T13:50:00Z,525146,0.043245,0,
2023-01-12T14:50:00Z,525152,0.049005,0,
2023-01-12T15:50:00Z,525158,0.055137,0,
2023-01-12T16:50:00Z,525164,0.037502,0,
2023-01-12T17:50:00Z,525170,0.034024,0,
2023-01-12T18:50:00Z,525176,0.034261,0,
2023-01-12T19:50:00Z,525182,0.037018,0,
2023-01-12T20:50:00Z,525188,0.047928,0,
2023-01-12T21:50:00Z,525194,0.052166,0,
2023-01-12T22:50:00Z,525200,0.049780,0,
2023-01-12T23:50:00Z,525206,0.047322,0,
2023-01-13T00:50:00Z,525212,0.050235,0,
2023-01-13T01:50:00Z,525218,0.059486,0,
2023-01-13T02:50:00Z,525224,0.051535,0,
2023-01-13T03:50:00Z,525230,0.052369,0,
2023-01-13T04:50:00Z,525236,0.052188,0,
2023-01-13T05:50:00Z,525242,0.053119,0,
2023-01-13T06:50:00Z,525248,0.048697,0,
2023-01-13T07:50:00Z,525254,0.051499,0,
2023-01-13T08:50:00Z,525260,0.044616,0,
2023-01-13T09:50:00Z,525266,0.047581,0,
2023-01-13T10:50:00Z,525272,0.043152,0,
2023-01-13T11:50:00Z,525278,0.039878,0,
2023-01-13T12:50:00Z,525284,0.037652,0,
2023-01-13T13:50:00Z,525290,0.031485,0,
2023-01-13T14:50:00Z,525296,0.029667,0,
2023-01-13T15:50:00Z,525302,0.030000,0,
2023-01-13T16:50:00Z,525308,0.030383,0,
2023-01-13T17:50:00Z,525314,0.026471,0,
2023-01-13T18:50:00Z,525320,0.029066,0,
2023-01-13T19:50:00Z,525326,0.024551,0,
2023-01-13T20:50:00Z,525332,0.021326,0,
2023-01-13T21:50:00Z,525338,0.022349,0,
2023-01-13T22:50:00Z,525344,0.021964,0,
2023-01-13T23:50:00Z,525350,0.019614,0,
2023-01-14T00:50:00Z,525356,0.017617,0,
2023-01-14T01:50:00Z,525362,0.020624,0,
2023-01-14T02:50:00Z,525368,0.023080,0,
2023-01-14T03:50:00Z,525374,0.033178,0,
2023-01-14T04:50:00Z,525380,0.033299,0,
2023-01-14T05:50:00Z,525386,0.044674,0,
2023-01-14T06:50:00Z,525392,0.045869,0,
2023-01-14T07:50:00Z,525398,0.041752,0,
2023-01-14T08:50:00Z,525404,0.043739,0,
2023-01-14T09:50:00Z,525410,0.037650,0,
2023-01-14T10:50:00Z,525416,0.030875,0,
2023-01-14T11:50:00Z,525422,0.027480,0,
2023-01-14T12:50:00Z,525428,0.029889,0,
2023-01-14T13:50:00Z,525434,0.030139,0,
2023-01-14T14:50:00Z,525440,0.023224,0,
2023-01-14T15:50:00Z,525446,0.026082,0,
2023-01-14T16:50:00Z,525452,0.032345,0,
2023-01-14T17:50:00Z,525458,0.031272,0,
2023-01-14T18:50:00Z,525464,0.031054,0,
2023-01-14T19:50:00Z,525470,0.024558,0,
2023-01-14T20:50:00Z,525476,0.039249,0,
2023-01-14T21:50:00Z,525482,0.044456,0,
2023-01-14T22:50:00Z,525488,0.041977,0,
2023-01-14T23:50:00Z,525494,0.040981,0,
2023-01-15T00:50:00Z,525500,0.044288,0,
2023-01-15T01:50:00Z,525506,0.047833,0,
2023-01-15T02:50:00Z,525512,0.043394,0,
2023-01-15T03:50:00Z,525518,0.040395,0,
2023-01-15T04:50:00Z,525524,0.037762,0,
2023-01-15T05:50:00Z,525530,0.039209,0,
2023-01-15T06:50:00Z,525536,0.036695,0,
2023-01-15T07:50:00Z,525542,0.038411,0,
2023-01-15T08:50:00Z,525548,0.034929,0,
2023-01-15T09:50:00Z,525554,0.029342,0,
2023-01-15T10:50:00Z,525560,0.029359,0,
2023-01-15T11:50:00Z,525566,0.037750,0,
2023-01-15T12:50:00Z,525572,0.030752,0,
2023-01-15T13:50:00Z,525578,0.028613,0,
2023-01-15T14:50:00Z,525584,0.026828,0,
2023-01-15T15:50:00Z,525590,0.026158,0,
2023-01-15T16:50:00Z,525596,0.022964,0,
2023-01-15T17:50:00Z,525602,0.021478,0,
2023-01-15T18:50:00Z,525608,0.026109,0,
2023-01-15T19:50:00Z,525614,0.023607,0,
2023-01-15T20:50:00Z,525620,0.021513,0,
2023-01-15T21:50:00Z,525626,0.020720,0,
2023-01-15T22:50:00Z,525632,0.021688,0,
2023-01-15T23:50:00Z,525638,0.013926,0,
2023-01-16T00:50:00Z,525644,0.019367,0,
2023-01-16T01:50:00Z,525650,0.020381,0,
2023-01-16T02:50:00Z,525656,0.016489,0,
2023-01-16T03:50:00Z,525662,0.023447,0,
2023-01-16T04:50:00Z,525668,0.018422,0,
2023-01-16T05:50:00Z,525674,0.017636,0,
2023-01-16T06:50:00Z,525680,0.015762,0,
2023-01-16T07:50:00Z,525686,0.015070,0,
2023-01-16T08:50:00Z,525692,0.008377,0,
2023-01-16T09:50:00Z,525698,0.011629,0,
2023-01-16T10:50:00Z,525704,0.010852,0,
2023-01-16T11:50:00Z,525710,0.009118,0,
2023-01-16T12:50:00Z,525716,0.009277,0,
2023-01-16T13:50:00Z,525722,0.010405,0,
2023-01-16T14:50:00Z,525728,0.011627,0,
2023-01-16T15:50:00Z,525734,0.010271,0,
2023-01-16T16:50:00Z,525740,0.011811,0,
2023-01-16T17:50:00Z,525746,0.011187,0,
2023-01-16T18:50:00Z,525752,0.014223,0,
2023-01-16T19:50:00Z,525758,0.018904,0,
2023-01-16T20:50:00Z,525764,0.023209,0,
2023-01-16T21:50:00Z,525770,0.032485,0,
2023-01-16T22:50:00Z,525776,0.031116,0,
2023-01-16T23:50:00Z,525782,0.032423,0,
2023-01-17T00:50:00Z,525788,0.041623,0,
2023-01-17T01:50:00Z,525794,0.042716,0,
2023-01-17T02:50:00Z,525800,0.045232,0,
2023-01-17T03:50:00Z,525806,0.049024,0,
2023-01-17T04:50:00Z,525812,0.052520,0,
2023-01-17T05:50:00Z,525818,0.053979,0,
2023-01-17T06:50:00Z,525824,0.064551,0,
2023-01-17T07:50:00Z,525830,0.065306,0,
2023-01-17T08:50:00Z,525836,0.066762,0,
2023-01-17T09:50:00Z,525842,0.072260,0,
2023-01-17T10:50:00Z,525848,0.072083,0,
2023-01-17T11:50:00Z,525854,0.076585,0,
2023-01-17T12:50:00Z,525860,0.075714,0,
2023-01-17T13:50:00Z,525866,0.078192,0,
2023-01-17T14:50:00Z,525872,0.079647,0,
2023-01-17T15:50:00Z,525878,0.079234,0,
2023-01-17T16:50:00Z,525884,0.101067,0,
2023-01-17T17:50:00Z,525890,0.103338,0,
2023-01-17T18:50:00Z,525896,0.105993,0,
2023-01-17T19:50:00Z,525902,0.113626,0,
2023-01-17T20:50:00Z,525908,0.117280,0,
2023-01-17T21:50:00Z,525914,0.121007,0,
2023-01-17T22:50:00Z,525920,0.134642,0,
2023-01-17T23:50:00Z,525926,0.149919,0,
2023-01-18T00:50:00Z,525932,0.158435,0,
2023-01-18T01:50:00Z,525938,0.146948,0,
2023-01-18T02:50:00Z,525944,0.153526,0,
2023-01-18T03:50:00Z,525950,0.162019,0,
2023-01-18T04:50:00Z,525956,0.162655,0,
2023-01-18T05:50:00Z,525962,0.112549,0,
2023-01-18T06:50:00Z,525968,0.084210,0,
2023-01-18T07:50:00Z,525974,0.097762,0,
2023-01-18T08:50:00Z,525980,0.094472,0,
2023-01-18T09:50:00Z,525986,0.097024,0,
2023-01-18T10:50:00Z,525992,0.091344,0,
2023-01-18T11:50:00Z,525998,0.090982,0,
2023-01-18T12:50:00Z,526004,0.091820,0,
2023-01-18T13:50:00Z,526010,0.099899,0,
2023-01-18T14:50:00Z,526016,0.085525,0,
2023-01-18T15:50:00Z,526022,0.088823,0,
2023-01-18T16:50:00Z,526028,0.096051,0,
2023-01-18T17:50:00Z,526034,0.158189,0,
2023-01-18T18:50:00Z,526040,0.105199,0,
2023-01-18T19:50:00Z,526046,0.071451,0,
2023-01-18T20:50:00Z,526052,0.057438,0,
2023-01-18T21:50:00Z,526058,0.041084,0,
2023-01-18T22:50:00Z,526064,0.033436,0,
2023-01-18T23:50:00Z,526070,0.028799,0,
2023-01-19T00:50:00Z,526076,0.023629,0,
2023-01-19T01:50:00Z,526082,0.020085,0,
2023-01-19T02:50:00Z,526088,0.017925,0,
2023-01-19T03:50:00Z,526094,0.016903,0,
2023-01-19T04:50:00Z,526100,0.015502,0,
2023-01-19T05:50:00Z,526106,0.013544,0,
2023-01-19T06:50:00Z,526112,0.014728,0,
2023-01-19T07:50:00Z,526118,0.015641,0,
2023-01-19T08:50:00Z,526124,0.014898,0,
2023-01-19T09:50:00Z,526130,0.015172,0,
2023-01-19T10:50:00Z,526136,0.015887,0,
2023-01-19T11:50:00Z,526142,0.016132,0,
2023-01-19T12:50:00Z,526148,0.015569,0,
2023-01-19T13:50:00Z,526154,0.013870,0,
2023-01-19T14:50:00Z,526160,0.013469,0,
2023-01-19T15:50:00Z,526166,0.013882,0,
2023-01-19T16:50:00Z,526172,0.014554,0,
2023-01-19T17:50:00Z,526178,0.014166,0,
2023-01-19T18:50:00Z,526184,0.011771,0,
2023-01-19T19:50:00Z,526190,0.007660,0,
2023-01-19T20:50:00Z,526196,0.013297,0,
2023-01-19T21:50:00Z,526202,0.014478,0,
2023-01-19T22:50:00Z,526208,0.017410,0,
2023-01-19T23:50:00Z,526214,0.019994,0,
2023-01-20T00:50:00Z,526220,0.019167,0,
2023-01-20T01:50:00Z,526226,0.028163,0,
2023-01-20T02:50:00Z,526232,0.028882,0,
2023-01-20T03:50:00Z,526238,0.024609,0,
2023-01-20T04:50:00Z,526244,0.015776,0,
2023-01-20T05:50:00Z,526250,0.014197,0,
2023-01-20T06:50:00Z,526256,0.011949,0,
2023-01-20T07:50:00Z,526262,0.011847,0,
2023-01-20T08:50:00Z,526268,0.011707,0,
2023-01-20T09:50:00Z,526274,0.010584,0,
2023-01-20T10:50:00Z,526280,0.010350,0,
2023-01-20T11:50:00Z,526286,0.007831,0,
2023-01-20T12:50:00Z,526292,0.009810,0,
2023-01-20T13:50:00Z,526298,0.007897,0,
2023-01-20T14:50:00Z,526304,0.005383,0,
2023-01-20T15:50:00Z,526310,0.009833,0,
2023-01-20T16:50:00Z,526316,0.009657,0,
2023-01-20T17:50:00Z,526322,0.010799,0,
2023-01-20T18:50:00Z,526328,0.009021,0,
2023-01-20T19:50:00Z,526334,0.010732,0,
2023-01-20T20:50:00Z,526340,0.009678,0,
2023-01-20T21:50:00Z,526346,0.013394,0,
2023-01-20T22:50:00Z,526352,0.011007,0,
2023-01-20T23:50:00Z,526358,0.012061,0,
2023-01-21T00:50:00Z,526364,0.012281,0,
2023-01-21T01:50:00Z,526370,0.012335,0,
2023-01-21T02:50:00Z,526376,0.011180,0,
2023-01-21T03:50:00Z,526382,0.012200,0,
2023-01-21T04:50:00Z,526388,0.011790,0,
2023-01-21T05:50:00Z,526394,0.012100,0,
2023-01-21T06:50:00Z,526400,0.011953,0,
2023-01-21T07:50:00Z,526406,0.012422,0,
2023-01-21T08:50:00Z,526412,0.013334,0,
2023-01-21T09:50:00Z,526418,0.013081,0,
2023-01-21T10:50:00Z,526424,0.012421,0,
2023-01-21T11:50:00Z,526430,0.010951,0,
2023-01-21T12:50:00Z,526436,0.014954,0,
2023-01-21T13:50:00Z,526442,0.013547,0,
2023-01-21T14:50:00Z,526448,0.009991,0,
2023-01-21T15:50:00Z,526454,0.011954,0,
2023-01-21T16:50:00Z,526460,0.015587,0,
2023-01-21T17:50:00Z,526466,0.016728,0,
2023-01-21T18:50:00Z,526472,0.013676,0,
2023-01-21T19:50:00Z,526478,0.009605,0,
2023-01-21T20:50:00Z,526484,0.008878,0,
2023-01-21T21:50:00Z,526490,0.009109,0,
2023-01-21T22:50:00Z,526496,0.008669,0,
2023-01-21T23:50:00Z,526502,0.010147,0,
2023-01-22T00:50:00Z,526508,0.007856,0,
2023-01-22T01:50:00Z,526514,0.007257,0,
2023-01-22T02:50:00Z,526520,0.008970,0,
2023-01-22T03:50:00Z,526526,0.010492,0,
2023-01-22T04:50:00Z,526532,0.010112,0,
2023-01-22T05:50:00Z,526538,0.010849,0,
2023-01-22T06:50:00Z,526544,0.011412,0,
2023-01-22T07:50:00Z,526550,0.010786,0,
2023-01-22T08:50:00Z,526556,0.011215,0,
2023-01-22T09:50:00Z,526562,0.012262,0,
2023-01-22T10:50:00Z,526568,0.011647,0,
2023-01-22T11:50:00Z,526574,0.010922,0,
2023-01-22T12:50:00Z,526580,0.011016,0,
2023-01-22T13:50:00Z,526586,0.011646,0,
2023-01-22T14:50:00Z,526592,0.011383,0,
2023-01-22T15:50:00Z,526598,0.013240,0,
2023-01-22T16:50:00Z,526604,0.013789,0,
2023-01-22T17:50:00Z,526610,0.013347,0,
2023-01-22T18:50:00Z,526616,0.010970,0,
2023-01-22T19:50:00Z,526622,0.011938,0,
2023-01-22T20:50:00Z,526628,0.011125,0,
2023-01-22T21:50:00Z,526634,0.011603,0,
2023-01-22T22:50:00Z,526640,0.011470,0,
2023-01-22T23:50:00Z,526646,0.011319,0,
2023-01-23T00:50:00Z,526652,0.012010,0,
2023-01-23T01:50:00Z,526658,0.010994,0,
2023-01-23T02:50:00Z,526664,0.011406,0,
2023-01-23T03:50:00Z,526670,0.011889,0,
2023-01-23T04:50:00Z,526676,0.011542,0,
2023-01-23T05:50:00Z,526682,0.012999,0,
2023-01-23T06:50:00Z,526688,0.010445,0,
2023-01-23T07:50:00Z,526694,0.012781,0,
2023-01-23T08:50:00Z,526700,0.011434,0,
2023-01-23T09:50:00Z,526706,0.014543,0,
2023-01-23T10:50:00Z,526712,0.018213,0,
2023-01-23T11:50:00Z,526718,0.016617,0,
2023-01-23T12:50:00Z,526724,0.013602,0,
2023-01-23T13:50:00Z,526730,0.015205,0,
2023-01-23T14:50:00Z,526736,0.012744,0,
2023-01-23T15:50:00Z,526742,0.014792,0,
2023-01-23T16:50:00Z,526748,0.019107,0,
2023-01-23T17:50:00Z,526754,0.024913,0,
2023-01-23T18:50:00Z,526760,0.025113,0,
2023-01-23T19:50:00Z,526766,0.016327,0,
2023-01-23T20:50:00Z,526772,0.013304,0,
2023-01-23T21:50:00Z,526778,0.013099,0,
2023-01-23T22:50:00Z,526784,0.012229,0,
2023-01-23T23:50:00Z,526790,0.013428,0,
2023-01-24T00:50:00Z,526796,0.013270,0,
2023-01-24T01:50:00Z,526802,0.011519,0,
2023-01-24T02:50:00Z,526808,0.010482,0,
2023-01-24T03:50:00Z,526814,0.012161,0,
2023-01-24T04:50:00Z,526820,0.010100,0,
2023-01-24T05:50:00Z,526826,0.010722,0,
2023-01-24T06:50:00Z,526832,0.011944,0,
2023-01-24T07:50:00Z,526838,0.012840,0,
