step,windows,learning_rate,loss,grad_norm
1,32,4e-05,10.451843,3.5142448
2,64,8e-05,10.247641,4.3016281
3,96,0.00012,10.153723,2.532038
4,128,0.00016,10.034402,1.9563979
5,160,0.0002,9.9684703,1.6702029
6,192,0.00024,9.8697717,1.6401017
7,224,0.00028,9.8574386,1.5514815
8,256,0.00032,9.7225261,1.7033795
9,288,0.00036,9.6794565,1.8460586
10,320,0.0004,9.5662141,1.5234154
11,352,0.00044,9.3887669,1.6099719
12,384,0.00048,9.2937449,1.5611061
13,416,0.00052,9.1215044,1.5055722
14,448,0.00056,8.9528534,1.7302483
15,480,0.0006,8.8307617,1.6275384
16,512,0.0006,8.5086693,1.6552584
17,544,0.00059999762,8.3382167,1.5972717
18,576,0.00059999047,8.0862014,1.6632904
19,608,0.00059997857,7.9479998,1.4356176
20,640,0.0005999619,7.7930899,1.3574592
21,672,0.00059994047,7.4807913,1.8701112
22,704,0.00059991427,7.4061798,1.293753
23,736,0.00059988332,7.1625053,1.501906
24,768,0.00059984761,6.967741,1.4532731
25,800,0.00059980713,6.8084278,1.3781919
26,832,0.0005997619,6.6490973,1.3221916
27,864,0.0005997119,6.4532938,1.4927955
28,896,0.00059965715,6.3619689,1.1696881
29,928,0.00059959765,6.241958,1.4784696
30,960,0.00059953338,6.0875342,1.8113178
31,992,0.00059946436,5.9638577,1.1759636
32,1024,0.00059939059,5.8986409,1.0387291
33,1056,0.00059931207,5.8330026,0.98358774
34,1088,0.0005992288,5.7324588,0.96964675
35,1120,0.00059914077,5.667017,0.98222947
36,1152,0.000599048,5.6177192,0.87731296
37,1184,0.00059895049,5.4481716,1.1313846
38,1216,0.00059884823,5.3717403,1.2952868
39,1248,0.00059874122,5.3229185,1.3622319
40,1280,0.00059862948,5.3527678,1.0213413
41,1312,0.000598513,5.3202506,1.0027655
42,1344,0.00059839178,5.3833044,0.77108568
43,1376,0.00059826583,5.2543765,0.97689277
44,1408,0.00059813514,5.3559394,0.72105628
45,1440,0.00059799973,5.2753233,0.83429271
46,1472,0.00059785958,5.2989589,0.79425848
47,1504,0.00059771472,5.1725152,0.9698571
48,1536,0.00059756513,5.2079373,0.85744184
49,1568,0.00059741082,5.2097642,0.81512254
50,1600,0.00059725179,5.2873811,0.67826223
51,1632,0.00059708805,5.2023047,0.69806665
52,1664,0.0005969196,5.0720181,0.97833389
53,1696,0.00059674643,5.151734,0.74794155
54,1728,0.00059656857,5.2104809,1.0270628
