step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.69829172,0.45398861
2,64,0.0002,0.69144425,0.28198573
3,96,0.0003,0.69572243,0.23336414
4,128,0.0004,0.68598157,0.37395009
5,160,0.0005,0.68919539,0.19585875
6,192,0.0006,0.68514305,0.23999316
7,224,0.0007,0.68765596,0.25803459
8,256,0.0008,0.70525759,0.26291347
9,288,0.0009,0.6864228,0.16900454
10,320,0.001,0.66922313,0.2151825
11,352,0.0011,0.65030771,0.32396445
12,384,0.0012,0.6837638,0.26142257
13,416,0.0013,0.68408909,0.17967854
14,448,0.0014,0.6512363,0.36858472
15,480,0.0015,0.69227242,0.30423138
16,512,0.0016,0.73251167,0.41116256
17,544,0.0017,0.71931762,0.37940389
18,576,0.0018,0.66238299,0.22882004
19,608,0.0019,0.72431704,0.65737367
20,640,0.002,0.72632599,0.44948637
21,672,0.002,0.65246725,0.39879638
22,704,0.0019999954,0.60128707,0.49703383
23,736,0.0019999815,0.66568279,0.42688268
24,768,0.0019999584,0.68418998,0.50742203
25,800,0.001999926,0.67349362,0.14931735
26,832,0.0019998844,0.69734246,0.24153499
27,864,0.0019998335,0.66147918,0.19788626
28,896,0.0019997734,0.69795027,0.28611508
29,928,0.0019997041,0.69734281,0.40030155
30,960,0.0019996254,0.68009609,0.23702057
31,992,0.0019995376,0.67420405,0.17415039
32,1024,0.0019994405,0.63362995,0.38226864
33,1056,0.0019993342,0.70361626,0.25588125
34,1088,0.0019992186,0.72473669,0.39163637
35,1120,0.0019990938,0.661293,0.34490207
36,1152,0.0019989597,0.64650014,0.34025237
37,1184,0.0019988164,0.70371792,0.26762211
38,1216,0.0019986639,0.67998421,0.23557815
39,1248,0.0019985021,0.66453245,0.28096548
40,1280,0.0019983311,0.67097813,0.23651575
41,1312,0.0019981509,0.69007301,0.20569688
42,1344,0.0019979614,0.64698738,0.33829841
43,1376,0.0019977627,0.62635833,0.32087278
44,1408,0.0019975548,0.66259491,0.29567879
45,1440,0.0019973376,0.63466591,0.29312193
46,1472,0.0019971113,0.63625836,0.44412971
47,1504,0.0019968757,0.65040055,0.5122211
48,1536,0.0019966309,0.60162279,0.44109824
49,1568,0.0019963769,0.69943625,0.38974622
50,1600,0.0019961136,0.58206719,0.42916888
51,1632,0.0019958412,0.63485298,0.33223513
52,1664,0.0019955596,0.60006589,0.36144757
