step,windows,learning_rate,loss,grad_norm
1,32,0.0001,0.69275981,0.025709925
2,64,0.0002,0.69306478,0.031875357
3,96,0.0003,0.69344947,0.03427624
4,128,0.0004,0.69033501,0.06581971
5,160,0.0005,0.69012314,0.054357301
6,192,0.0006,0.69159526,0.0483399
7,224,0.0007,0.69296145,0.033693362
8,256,0.0008,0.68753994,0.046184033
9,288,0.0009,0.69302604,0.071089722
10,320,0.001,0.67472756,0.13254394
11,352,0.0011,0.6854898,0.06076923
12,384,0.0012,0.67858309,0.078162953
13,416,0.0013,0.66618025,0.15299213
14,448,0.0014,0.6835587,0.056354299
15,480,0.0015,0.65718448,0.1712416
16,512,0.0016,0.66157016,0.10489805
17,544,0.0017,0.6500397,0.14832155
18,576,0.0018,0.63875318,0.30986592
19,608,0.0019,0.65230778,0.23396191
20,640,0.002,0.65894121,0.68675846
21,672,0.002,0.69593561,0.80392039
22,704,0.0019999954,0.69564742,0.14019458
23,736,0.0019999815,0.67083317,0.1227066
24,768,0.0019999584,0.7165916,0.26202187
25,800,0.001999926,0.69170493,0.18401636
26,832,0.0019998844,0.62728161,0.10188081
27,864,0.0019998335,0.80759594,0.47402382
28,896,0.0019997734,0.62078288,0.28555888
29,928,0.0019997041,0.64478388,0.1393148
30,960,0.0019996254,0.61356917,0.19953114
31,992,0.0019995376,0.68755007,0.6713106
32,1024,0.0019994405,0.56315756,0.36968148
33,1056,0.0019993342,0.66674435,0.21326727
34,1088,0.0019992186,0.64802706,0.47526854
35,1120,0.0019990938,0.6263887,0.41323742
36,1152,0.0019989597,0.71196514,0.34900245
37,1184,0.0019988164,0.61980522,0.36961034
38,1216,0.0019986639,0.74958253,0.65062749
39,1248,0.0019985021,0.67540708,0.26464728
40,1280,0.0019983311,0.74047309,0.60604566
41,1312,0.0019981509,0.66201103,0.067042239
42,1344,0.0019979614,0.67709118,0.50089586
43,1376,0.0019977627,0.6386537,0.11098516
44,1408,0.0019975548,0.63727784,0.85006082
45,1440,0.0019973376,0.60539016,0.44682431
46,1472,0.0019971113,0.66955036,0.35096651
47,1504,0.0019968757,0.71183783,0.87182134
48,1536,0.0019966309,0.61985552,0.62500596
49,1568,0.0019963769,0.67567313,0.28752667
50,1600,0.0019961136,0.69347617,0.21021253
51,1632,0.0019958412,0.62896401,0.15756576
52,1664,0.0019955596,0.64849511,0.40350282
53,1696,0.0019952687,0.71801582,0.53669572
54,1728,0.0019949687,0.63329187,0.12747715
55,1760,0.0019946594,0.65447137,0.11368029
56,1792,0.001994341,0.65066335,0.32975501
57,1824,0.0019940134,0.68895206,0.49571788
58,1856,0.0019936765,0.66514724,0.1381969
59,1888,0.0019933305,0.67071006,0.17265993
60,1920,0.0019929754,0.65773469,0.39783075
61,1952,0.001992611,0.68698198,0.41775841
62,1984,0.0019922375,0.63908345,0.15525192
63,2016,0.0019918548,0.67954445,0.15621434
64,2048,0.0019914629,0.69682789,0.45528108
65,2080,0.0019910619,0.57220069,0.36510444
66,2112,0.0019906517,0.63860282,0.19880022
67,2144,0.0019902324,0.66777486,0.053344056
68,2176,0.0019898039,0.60809168,0.20640287
69,2208,0.0019893663,0.68082225,0.39394599
70,2240,0.0019889195,0.64223972,0.16924648
71,2272,0.0019884636,0.62706807,0.4224309
72,2304,0.0019879986,0.63730854,0.33612776
73,2336,0.0019875244,0.64210483,0.29879725
